group_key,build_id,character,card_id,model_id,name_en,name_zhs,total_runs_with,total_runs,appearance_probability,plus0_final_run_count,plus0_appearance_probability,plus1_final_run_count,plus1_appearance_probability,total_copies,copies_per_run,avg_copies_when_present,plus0_offer_count,plus0_pick_count,plus0_pick_rate,plus1_offer_count,plus1_pick_count,plus1_pick_rate,plus0_shop_offer_count,plus0_shop_buy_count,plus0_shop_buy_rate,plus1_shop_offer_count,plus1_shop_buy_count,plus1_shop_buy_rate
character:CHARACTER.REGENT,,CHARACTER.REGENT,DUAL_WIELD,CARD.DUAL_WIELD,Dual Wield,双持,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,ENTRENCH,CARD.ENTRENCH,Entrench,巩固,2,956,0.0020920502092050207,0,0.0,2,0.0020920502092050207,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,ENVENOM,CARD.ENVENOM,Envenom,涂毒,2,956,0.0020920502092050207,0,0.0,2,0.0020920502092050207,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,EVIL_EYE,CARD.EVIL_EYE,Evil Eye,邪眼,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,FEAR,CARD.FEAR,Fear,恐惧,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,FIGHT_THROUGH,CARD.FIGHT_THROUGH,Fight Through,强撑,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,3,0.0031380753138075313,1.5,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,FLAK_CANNON,CARD.FLAK_CANNON,Flak Cannon,散射炮,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,GENETIC_ALGORITHM,CARD.GENETIC_ALGORITHM,Genetic Algorithm,遗传算法,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,GLACIER,CARD.GLACIER,Glacier,冰川,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,GO_FOR_THE_EYES,CARD.GO_FOR_THE_EYES,Go for the Eyes,眼部攻击,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,HYPERBEAM,CARD.HYPERBEAM,Hyperbeam,超能光束,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,INFERNAL_BLADE,CARD.INFERNAL_BLADE,Infernal Blade,地狱之刃,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,INFERNAL_DRAGON_SOUL_CARD,CARD.INFERNAL_DRAGON_SOUL_CARD,,,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,IRON_WAVE,CARD.IRON_WAVE,Iron Wave,铁斩波,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,3,0.0031380753138075313,1.5,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,JUGGERNAUT,CARD.JUGGERNAUT,Juggernaut,势不可当,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,MACHINE_LEARNING,CARD.MACHINE_LEARNING,Machine Learning,机器学习,2,956,0.0020920502092050207,0,0.0,2,0.0020920502092050207,2,0.0020920502092050207,1.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,MALAISE,CARD.MALAISE,Malaise,萎靡,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,MIKAELS_BLESSING_CARD,CARD.MIKAELS_BLESSING_CARD,,,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,3,0.0031380753138075313,1.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,NIGHTMARE,CARD.NIGHTMARE,Nightmare,夜魇,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,3,0.0031380753138075313,1.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,NOT_YET,CARD.NOT_YET,Not Yet,时候未到,2,956,0.0020920502092050207,0,0.0,2,0.0020920502092050207,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,ONE_TWO_PUNCH,CARD.ONE_TWO_PUNCH,One-Two Punch,连环拳,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,OUTMANEUVER,CARD.OUTMANEUVER,Outmaneuver,抢占先机,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,3,0.0031380753138075313,1.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,PARSE,CARD.PARSE,Parse,领会,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,POOR_SLEEP,CARD.POOR_SLEEP,Poor Sleep,睡眠不佳,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,PYRE,CARD.PYRE,Pyre,薪火之源,2,956,0.0020920502092050207,0,0.0,2,0.0020920502092050207,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,REAVE,CARD.REAVE,Reave,剥夺,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,2,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,REND,CARD.REND,Rend,撕碎,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,3,0.0031380753138075313,1.5,0,0,0.0,0,0,0.0,137,2,0.014598540145985401,8,1,0.125
character:CHARACTER.REGENT,,CHARACTER.REGENT,REVELATION,CARD.REVELATION,,,2,956,0.0020920502092050207,0,0.0,2,0.0020920502092050207,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,SECOND_WIND,CARD.SECOND_WIND,Second Wind,重振精神,2,956,0.0020920502092050207,0,0.0,2,0.0020920502092050207,2,0.0020920502092050207,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,SERPENT_FORM,CARD.SERPENT_FORM,Serpent Form,群蛇形态,2,956,0.0020920502092050207,0,0.0,2,0.0020920502092050207,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,SEVERANCE,CARD.SEVERANCE,Severance,切断,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,3,0.0031380753138075313,1.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,SLEIGHT_OF_FLESH,CARD.SLEIGHT_OF_FLESH,Sleight of Flesh,血肉戏法,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,3,0.0031380753138075313,1.5,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,STACK,CARD.STACK,Stack,堆栈,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,STOKE,CARD.STOKE,Stoke,添柴,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,TAUNT,CARD.TAUNT,Taunt,挑衅,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,THE_HUNT,CARD.THE_HUNT,The Hunt,狩猎,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,THUNDERCLAP,CARD.THUNDERCLAP,Thunderclap,闪电霹雳,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,UNDEATH,CARD.UNDEATH,Undeath,不死,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,1,0,0.0,0,0,0.0,2,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,UNRELENTING,CARD.UNRELENTING,Unrelenting,无情猛攻,2,956,0.0020920502092050207,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,1.0,4,1,0.25,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,UP_MY_SLEEVE,CARD.UP_MY_SLEEVE,Up My Sleeve,袖里乾坤,2,956,0.0020920502092050207,2,0.0020920502092050207,0,0.0,2,0.0020920502092050207,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,ADAPTIVE_STRIKE,CARD.ADAPTIVE_STRIKE,Adaptive Strike,适应打击,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,AFTERLIFE,CARD.AFTERLIFE,Afterlife,来生,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,6,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,AGGRESSION,CARD.AGGRESSION,Aggression,好勇斗狠,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,ALL_FOR_ONE,CARD.ALL_FOR_ONE,All for One,万物一心,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,ASHEN_STRIKE,CARD.ASHEN_STRIKE,Ashen Strike,灰烬打击,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,2,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,BLOOM,CARD.BLOOM,,,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,BLUR,CARD.BLUR,Blur,残影,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,BRAND,CARD.BRAND,Brand,烙印,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,BULK_UP,CARD.BULK_UP,Bulk Up,暴涨,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,BURY,CARD.BURY,Bury,埋葬,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,CARD_EDITOR_CREATED_CARD12,CARD.CARD_EDITOR_CREATED_CARD12,,,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,CARD_EDITOR_CREATED_CARD22,CARD.CARD_EDITOR_CREATED_CARD22,,,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,CARD_EDITOR_CREATED_CARD25,CARD.CARD_EDITOR_CREATED_CARD25,,,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,3,0.0031380753138075313,3.0,3,3,1.0,0,0,0.0,0,0,0.0,1,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,CARD_EDITOR_CREATED_CARD34,CARD.CARD_EDITOR_CREATED_CARD34,,,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,CARD_EDITOR_CREATED_CARD41,CARD.CARD_EDITOR_CREATED_CARD41,,,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,2,1,0.5,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,CASCADE,CARD.CASCADE,Cascade,倾泻,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,CONFLAGRATION,CARD.CONFLAGRATION,Conflagration,焚烧,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,DASH,CARD.DASH,Dash,冲刺,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,1,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,DEMESNE,CARD.DEMESNE,Demesne,领域,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,DEMON_FORM,CARD.DEMON_FORM,Demon Form,恶魔形态,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,DISMANTLE,CARD.DISMANTLE,Dismantle,拆卸,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,DRUM_OF_BATTLE,CARD.DRUM_OF_BATTLE,Drum of Battle,战鼓,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,EIDOLON,CARD.EIDOLON,Eidolon,幻景,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,EXPERTISE,CARD.EXPERTISE,Expertise,独门技术,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,FAN_OF_KNIVES,CARD.FAN_OF_KNIVES,Fan of Knives,刀扇,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,2,0.0020920502092050207,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,FEED,CARD.FEED,Feed,狂宴,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,FIGHT_ME,CARD.FIGHT_ME,Fight Me!,与我一战！,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,FLAME_BARRIER,CARD.FLAME_BARRIER,Flame Barrier,火焰屏障,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,FLECHETTES,CARD.FLECHETTES,Flechettes,飞镖,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,GRAND_FINALE,CARD.GRAND_FINALE,Grand Finale,华丽收场,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,HANG,CARD.HANG,Hang,吊杀,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,6,0.006276150627615063,6.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,HELLRAISER,CARD.HELLRAISER,Hellraiser,地狱狂徒,1,956,0.0010460251046025104,1,0.0010460251046025104,1,0.0010460251046025104,2,0.0020920502092050207,2.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,HEXTECH_DRAGON_SOUL_CARD,CARD.HEXTECH_DRAGON_SOUL_CARD,,,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,IMPERVIOUS,CARD.IMPERVIOUS,Impervious,岿然不动,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,INFLAME,CARD.INFLAME,Inflame,燃烧,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,INVOKE,CARD.INVOKE,Invoke,唤起,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,ITERATION,CARD.ITERATION,Iteration,迭代,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,2,1,0.5,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,MANGLE,CARD.MANGLE,Mangle,凌虐,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,MAUL,CARD.MAUL,Maul,撕咬,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,6,0.006276150627615063,6.0,1,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,MISERY,CARD.MISERY,Misery,苦难,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,2,0.0020920502092050207,2.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,MOLTEN_FIST,CARD.MOLTEN_FIST,Molten Fist,熔融之拳,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,2,1,0.5,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,MOMENTUM_STRIKE,CARD.MOMENTUM_STRIKE,Momentum Strike,趁势打击,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,2,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,NOXIOUS_FUMES,CARD.NOXIOUS_FUMES,Noxious Fumes,毒雾,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,OCEAN_DRAGON_SOUL_CARD,CARD.OCEAN_DRAGON_SOUL_CARD,,,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,OUTBREAK,CARD.OUTBREAK,Outbreak,毒性爆发,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,OVERCLOCK,CARD.OVERCLOCK,Overclock,超频,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,PACTS_END,CARD.PACTS_END,Pact's End,契约终结,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,PULL_AGGRO,CARD.PULL_AGGRO,Pull Aggro,吸引仇恨,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,PUTREFY,CARD.PUTREFY,Putrefy,腐败,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,RAGE,CARD.RAGE,Rage,狂怒,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,1,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,REFRACT,CARD.REFRACT,Refract,折射,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,2,0,0.0,1,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,RIP_AND_TEAR,CARD.RIP_AND_TEAR,Rip and Tear,狂乱撕扯,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,ROCKET_PUNCH,CARD.ROCKET_PUNCH,Rocket Punch,火箭飞拳,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,2,1,0.5,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,SCAVENGE,CARD.SCAVENGE,Scavenge,内存清理,1,956,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,SCOURGE,CARD.SCOURGE,Scourge,鞭打,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,3,1,0.3333333333333333,2,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,SCRAPE,CARD.SCRAPE,Scrape,刮削,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
character:CHARACTER.REGENT,,CHARACTER.REGENT,SCULPTING_STRIKE,CARD.SCULPTING_STRIKE,Sculpting Strike,雕琢打击,1,956,0.0010460251046025104,1,0.0010460251046025104,0,0.0,1,0.0010460251046025104,1.0,1,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0
