group_key,build_id,character,card_id,model_id,name_en,name_zhs,total_runs_with,total_runs,appearance_probability,plus0_final_run_count,plus0_appearance_probability,plus1_final_run_count,plus1_appearance_probability,total_copies,copies_per_run,avg_copies_when_present,plus0_offer_count,plus0_pick_count,plus0_pick_rate,plus1_offer_count,plus1_pick_count,plus1_pick_rate,plus0_shop_offer_count,plus0_shop_buy_count,plus0_shop_buy_rate,plus1_shop_offer_count,plus1_shop_buy_count,plus1_shop_buy_rate
all,,,ERADICATE,CARD.ERADICATE,Eradicate,根除,149,4448,0.03349820143884892,57,0.012814748201438849,94,0.021133093525179857,159,0.03574640287769784,1.0671140939597314,210,107,0.5095238095238095,6,3,0.5,19,4,0.21052631578947367,3,0,0.0
all,,,HAVOC,CARD.HAVOC,Havoc,破灭,149,4448,0.03349820143884892,48,0.01079136690647482,104,0.023381294964028777,303,0.06812050359712231,2.033557046979866,1372,59,0.043002915451895045,263,57,0.21673003802281368,560,18,0.03214285714285714,32,3,0.09375
all,,,NOT_YET,CARD.NOT_YET,Not Yet,时候未到,149,4448,0.03349820143884892,104,0.023381294964028777,48,0.01079136690647482,166,0.03732014388489208,1.1140939597315436,259,89,0.3436293436293436,17,9,0.5294117647058824,27,8,0.2962962962962963,2,1,0.5
all,,,SCOURGE,CARD.SCOURGE,Scourge,鞭打,148,4448,0.03327338129496403,59,0.013264388489208634,102,0.022931654676258992,190,0.042715827338129495,1.2837837837837838,934,105,0.11241970021413276,175,31,0.17714285714285713,391,26,0.06649616368286446,18,2,0.1111111111111111
all,,,AFTERLIFE,CARD.AFTERLIFE,Afterlife,来生,147,4448,0.03304856115107914,84,0.018884892086330936,77,0.01731115107913669,190,0.042715827338129495,1.2925170068027212,966,100,0.10351966873706005,180,43,0.2388888888888889,363,14,0.03856749311294766,13,2,0.15384615384615385
all,,,PRODUCTION,CARD.PRODUCTION,Production,生产制造,147,4448,0.03304856115107914,90,0.020233812949640287,61,0.013714028776978417,210,0.047212230215827336,1.4285714285714286,4,3,0.75,0,0,0.0,466,107,0.2296137339055794,75,63,0.84
all,,,DARKNESS,CARD.DARKNESS,Darkness,漆黑,146,4448,0.03282374100719424,50,0.011241007194244604,103,0.023156474820143883,183,0.04114208633093525,1.2534246575342465,394,105,0.26649746192893403,84,38,0.4523809523809524,112,13,0.11607142857142858,8,1,0.125
all,,,BURST,CARD.BURST,Burst,爆发,145,4448,0.03259892086330935,47,0.010566546762589928,103,0.023156474820143883,154,0.03462230215827338,1.0620689655172413,319,83,0.2601880877742947,18,6,0.3333333333333333,32,4,0.125,9,2,0.2222222222222222
all,,,EQUILIBRIUM,CARD.EQUILIBRIUM,Equilibrium,均衡,145,4448,0.03259892086330935,109,0.024505395683453238,36,0.008093525179856115,198,0.044514388489208634,1.3655172413793104,1,0,0.0,0,0,0.0,463,99,0.21382289416846653,74,59,0.7972972972972973
all,,,CONFLAGRATION,CARD.CONFLAGRATION,Conflagration,焚烧,144,4448,0.03237410071942446,81,0.01821043165467626,66,0.014838129496402877,166,0.03732014388489208,1.1527777777777777,249,106,0.42570281124497994,16,6,0.375,33,8,0.24242424242424243,8,2,0.25
all,,,PYRE,CARD.PYRE,Pyre,薪火之源,144,4448,0.03237410071942446,33,0.007419064748201439,114,0.025629496402877698,162,0.03642086330935252,1.125,245,94,0.3836734693877551,21,8,0.38095238095238093,14,5,0.35714285714285715,2,2,1.0
all,,,CONQUEROR,CARD.CONQUEROR,Conqueror,征服者,142,4448,0.03192446043165468,102,0.022931654676258992,42,0.009442446043165468,154,0.03462230215827338,1.0845070422535212,453,89,0.19646799116997793,78,21,0.2692307692307692,138,17,0.12318840579710146,4,0,0.0
all,,,DRUM_OF_BATTLE,CARD.DRUM_OF_BATTLE,Drum of Battle,战鼓,142,4448,0.03192446043165468,89,0.020008992805755396,63,0.014163669064748202,164,0.0368705035971223,1.1549295774647887,442,78,0.17647058823529413,90,39,0.43333333333333335,182,19,0.1043956043956044,6,2,0.3333333333333333
all,,,FURNACE,CARD.FURNACE,Furnace,熔炉,142,4448,0.03192446043165468,76,0.0170863309352518,82,0.01843525179856115,181,0.040692446043165464,1.2746478873239437,496,81,0.16330645161290322,73,23,0.3150684931506849,403,47,0.11662531017369727,18,6,0.3333333333333333
all,,,UNRELENTING,CARD.UNRELENTING,Unrelenting,无情猛攻,142,4448,0.03192446043165468,87,0.01955935251798561,59,0.013264388489208634,171,0.038444244604316544,1.204225352112676,559,114,0.2039355992844365,85,17,0.2,179,20,0.11173184357541899,8,1,0.125
all,,,CALL_OF_THE_VOID,CARD.CALL_OF_THE_VOID,Call of the Void,虚空之唤,141,4448,0.03169964028776978,60,0.013489208633093525,85,0.019109712230215826,152,0.0341726618705036,1.0780141843971631,195,98,0.5025641025641026,10,6,0.6,8,3,0.375,0,0,0.0
all,,,DASH,CARD.DASH,Dash,冲刺,141,4448,0.03169964028776978,87,0.01955935251798561,56,0.012589928057553957,154,0.03462230215827338,1.0921985815602837,547,93,0.170018281535649,78,8,0.10256410256410256,333,25,0.07507507507507508,11,3,0.2727272727272727
all,,,BOMBARDMENT,CARD.BOMBARDMENT,Bombardment,轰击,139,4448,0.03125,68,0.015287769784172662,75,0.016861510791366906,166,0.03732014388489208,1.1942446043165467,236,93,0.3940677966101695,9,5,0.5555555555555556,24,4,0.16666666666666666,2,1,0.5
all,,,SHADOWMELD,CARD.SHADOWMELD,Shadowmeld,融入暗影,139,4448,0.03125,32,0.007194244604316547,108,0.024280575539568347,150,0.03372302158273381,1.079136690647482,305,89,0.29180327868852457,15,4,0.26666666666666666,32,4,0.125,2,0,0.0
all,,,UP_MY_SLEEVE,CARD.UP_MY_SLEEVE,Up My Sleeve,袖里乾坤,139,4448,0.03125,76,0.0170863309352518,68,0.015287769784172662,152,0.0341726618705036,1.0935251798561152,553,72,0.1301989150090416,97,19,0.1958762886597938,188,19,0.10106382978723404,10,2,0.2
all,,,BLUDGEON,CARD.BLUDGEON,Bludgeon,重锤,138,4448,0.03102517985611511,60,0.013489208633093525,85,0.019109712230215826,158,0.03552158273381295,1.144927536231884,508,105,0.20669291338582677,90,18,0.2,186,16,0.08602150537634409,5,1,0.2
all,,,BUFFER,CARD.BUFFER,Buffer,缓冲,138,4448,0.03102517985611511,42,0.009442446043165468,100,0.022482014388489208,152,0.0341726618705036,1.1014492753623188,226,95,0.42035398230088494,18,6,0.3333333333333333,11,1,0.09090909090909091,3,0,0.0
all,,,COUNTDOWN,CARD.COUNTDOWN,Countdown,倒数计时,138,4448,0.03102517985611511,88,0.019784172661870502,54,0.012140287769784174,158,0.03552158273381295,1.144927536231884,353,69,0.1954674220963173,70,16,0.22857142857142856,266,42,0.15789473684210525,14,1,0.07142857142857142
all,,,SWORD_SAGE,CARD.SWORD_SAGE,Sword Sage,剑圣,138,4448,0.03102517985611511,32,0.007194244604316547,109,0.024505395683453238,156,0.03507194244604316,1.1304347826086956,266,105,0.39473684210526316,9,5,0.5555555555555556,13,4,0.3076923076923077,3,2,0.6666666666666666
all,,,CLEANSE,CARD.CLEANSE,Cleanse,洁净,137,4448,0.030800359712230215,73,0.01641187050359712,66,0.014838129496402877,150,0.03372302158273381,1.094890510948905,355,81,0.22816901408450704,54,23,0.42592592592592593,131,22,0.16793893129770993,5,1,0.2
all,,,PREDATOR,CARD.PREDATOR,Predator,猎杀者,137,4448,0.030800359712230215,90,0.020233812949640287,50,0.011241007194244604,152,0.0341726618705036,1.1094890510948905,1622,97,0.059802712700369916,295,15,0.05084745762711865,537,21,0.03910614525139665,14,1,0.07142857142857142
all,,,BULLET_TIME,CARD.BULLET_TIME,Bullet Time,子弹时间,136,4448,0.030575539568345324,48,0.01079136690647482,89,0.020008992805755396,139,0.03125,1.0220588235294117,307,79,0.25732899022801303,18,4,0.2222222222222222,28,7,0.25,1,0,0.0
all,,,ASSASSINATE,CARD.ASSASSINATE,Assassinate,刺杀,135,4448,0.03035071942446043,74,0.016636690647482015,62,0.01393884892086331,150,0.03372302158273381,1.1111111111111112,282,75,0.26595744680851063,13,7,0.5384615384615384,54,10,0.18518518518518517,5,4,0.8
all,,,DEATHS_DOOR,CARD.DEATHS_DOOR,Death's Door,死亡之门,135,4448,0.03035071942446043,94,0.021133093525179857,44,0.009892086330935251,164,0.0368705035971223,1.2148148148148148,355,84,0.23661971830985915,49,18,0.3673469387755102,131,31,0.2366412213740458,12,2,0.16666666666666666
all,,,FINISHER,CARD.FINISHER,Finisher,终结技,135,4448,0.03035071942446043,61,0.013714028776978417,78,0.01753597122302158,152,0.0341726618705036,1.125925925925926,577,79,0.1369150779896014,90,20,0.2222222222222222,331,17,0.0513595166163142,13,1,0.07692307692307693
all,,,ACCELERANT,CARD.ACCELERANT,Accelerant,触媒,134,4448,0.03012589928057554,36,0.008093525179856115,103,0.023156474820143883,148,0.03327338129496403,1.1044776119402986,330,84,0.2545454545454545,21,9,0.42857142857142855,20,6,0.3,3,1,0.3333333333333333
all,,,BONE_SHARDS,CARD.BONE_SHARDS,Bone Shards,碎骨,134,4448,0.03012589928057554,66,0.014838129496402877,72,0.01618705035971223,150,0.03372302158273381,1.1194029850746268,344,103,0.29941860465116277,74,15,0.20270270270270271,142,20,0.14084507042253522,6,0,0.0
all,,,OUTBREAK,CARD.OUTBREAK,Outbreak,毒性爆发,134,4448,0.03012589928057554,95,0.021357913669064747,46,0.010341726618705036,160,0.03597122302158273,1.1940298507462686,620,65,0.10483870967741936,106,16,0.1509433962264151,444,39,0.08783783783783784,23,1,0.043478260869565216
all,,,DOUBT,CARD.DOUBT,Doubt,疑虑,133,4448,0.02990107913669065,133,0.02990107913669065,0,0.0,139,0.03125,1.0451127819548873,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
all,,,POKE,CARD.POKE,Poke,戳击,133,4448,0.02990107913669065,99,0.022257194244604317,42,0.009442446043165468,173,0.03889388489208633,1.300751879699248,990,108,0.10909090909090909,150,18,0.12,242,13,0.05371900826446281,11,1,0.09090909090909091
all,,,UPROAR,CARD.UPROAR,Uproar,骚动,133,4448,0.02990107913669065,98,0.022032374100719423,54,0.012140287769784174,377,0.08475719424460432,2.8345864661654137,1152,125,0.10850694444444445,221,34,0.15384615384615385,260,24,0.09230769230769231,15,3,0.2
all,,,BAD_LUCK,CARD.BAD_LUCK,Bad Luck,霉运,132,4448,0.029676258992805755,132,0.029676258992805755,0,0.0,135,0.03035071942446043,1.0227272727272727,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
all,,,TWIN_STRIKE,CARD.TWIN_STRIKE,Twin Strike,双重打击,132,4448,0.029676258992805755,92,0.02068345323741007,53,0.011915467625899281,185,0.041591726618705034,1.4015151515151516,1387,111,0.08002883922134102,240,27,0.1125,277,17,0.061371841155234655,11,0,0.0
all,,,CRASH_LANDING,CARD.CRASH_LANDING,Crash Landing,迫降,131,4448,0.029451438848920864,98,0.022032374100719423,37,0.008318345323741008,142,0.03192446043165468,1.083969465648855,287,96,0.3344947735191638,10,3,0.3,21,3,0.14285714285714285,1,1,1.0
all,,,CRUELTY,CARD.CRUELTY,Cruelty,残酷,131,4448,0.029451438848920864,32,0.007194244604316547,102,0.022931654676258992,150,0.03372302158273381,1.1450381679389312,242,92,0.38016528925619836,24,6,0.25,15,8,0.5333333333333333,3,1,0.3333333333333333
all,,,FOCUSED_STRIKE,CARD.FOCUSED_STRIKE,Focused Strike,集中打击,131,4448,0.029451438848920864,59,0.013264388489208634,77,0.01731115107913669,147,0.03304856115107914,1.1221374045801527,1120,81,0.07232142857142858,210,40,0.19047619047619047,291,7,0.024054982817869417,21,0,0.0
all,,,COMET,CARD.COMET,Comet,彗星,130,4448,0.02922661870503597,77,0.01731115107913669,57,0.012814748201438849,145,0.03259892086330935,1.1153846153846154,268,91,0.33955223880597013,14,6,0.42857142857142855,19,7,0.3684210526315789,1,1,1.0
all,,,ENVENOM,CARD.ENVENOM,Envenom,涂毒,130,4448,0.02922661870503597,35,0.007868705035971223,98,0.022032374100719423,135,0.03035071942446043,1.0384615384615385,312,93,0.2980769230769231,17,6,0.35294117647058826,19,6,0.3157894736842105,3,0,0.0
all,,,NO_ESCAPE,CARD.NO_ESCAPE,No Escape,无处可逃,130,4448,0.02922661870503597,80,0.017985611510791366,62,0.01393884892086331,166,0.03732014388489208,1.2769230769230768,366,109,0.2978142076502732,70,23,0.32857142857142857,118,17,0.1440677966101695,6,3,0.5
all,,,STARDUST,CARD.STARDUST,Stardust,星尘,130,4448,0.02922661870503597,50,0.011241007194244604,83,0.01866007194244604,140,0.03147482014388489,1.0769230769230769,448,86,0.19196428571428573,76,10,0.13157894736842105,225,16,0.07111111111111111,6,2,0.3333333333333333
all,,,WROUGHT_IN_WAR,CARD.WROUGHT_IN_WAR,Wrought in War,战火铸就,130,4448,0.02922661870503597,78,0.01753597122302158,53,0.011915467625899281,144,0.03237410071942446,1.1076923076923078,1279,86,0.06724003127443315,193,12,0.06217616580310881,437,16,0.036613272311212815,19,3,0.15789473684210525
all,,,CRUSH_UNDER,CARD.CRUSH_UNDER,Crush Under,下砸,129,4448,0.02900179856115108,67,0.01506294964028777,65,0.014613309352517985,140,0.03147482014388489,1.0852713178294573,1269,77,0.06067769897557131,240,24,0.1,435,11,0.02528735632183908,22,3,0.13636363636363635
all,,,FLECHETTES,CARD.FLECHETTES,Flechettes,飞镖,128,4448,0.02877697841726619,53,0.011915467625899281,79,0.017760791366906475,142,0.03192446043165468,1.109375,578,78,0.13494809688581316,78,15,0.19230769230769232,329,26,0.0790273556231003,8,1,0.125
all,,,LOOP,CARD.LOOP,Loop,循环,128,4448,0.02877697841726619,65,0.014613309352517985,72,0.01618705035971223,153,0.03439748201438849,1.1953125,422,71,0.16824644549763032,77,23,0.2987012987012987,243,28,0.11522633744855967,19,4,0.21052631578947367
all,,,PHOTON_CUT,CARD.PHOTON_CUT,Photon Cut,光子切割,127,4448,0.028552158273381294,48,0.01079136690647482,83,0.01866007194244604,146,0.03282374100719424,1.1496062992125984,1260,64,0.050793650793650794,226,40,0.17699115044247787,438,7,0.01598173515981735,19,4,0.21052631578947367
all,,,REBOOT,CARD.REBOOT,Reboot,重启,127,4448,0.028552158273381294,78,0.01753597122302158,53,0.011915467625899281,140,0.03147482014388489,1.1023622047244095,233,82,0.351931330472103,18,6,0.3333333333333333,18,2,0.1111111111111111,3,1,0.3333333333333333
all,,,SCARE,CARD.SCARE,Scare,恫吓,127,4448,0.028552158273381294,104,0.023381294964028777,26,0.005845323741007194,143,0.03214928057553957,1.125984251968504,562,74,0.13167259786476868,98,15,0.15306122448979592,160,8,0.05,9,0,0.0
all,,,ALIGNMENT,CARD.ALIGNMENT,Alignment,星位序列,125,4448,0.02810251798561151,60,0.013489208633093525,68,0.015287769784172662,138,0.03102517985611511,1.104,466,66,0.14163090128755365,82,28,0.34146341463414637,142,11,0.07746478873239436,8,3,0.375
all,,,BRAND,CARD.BRAND,Brand,烙印,125,4448,0.02810251798561151,69,0.015512589928057555,56,0.012589928057553957,133,0.02990107913669065,1.064,242,85,0.3512396694214876,20,8,0.4,26,8,0.3076923076923077,6,0,0.0
all,,,REFRACT,CARD.REFRACT,Refract,折射,125,4448,0.02810251798561151,80,0.017985611510791366,46,0.010341726618705036,134,0.03012589928057554,1.072,390,74,0.18974358974358974,70,14,0.2,252,25,0.0992063492063492,11,2,0.18181818181818182
all,,,ANTICIPATE,CARD.ANTICIPATE,Anticipate,预判,124,4448,0.02787769784172662,65,0.014613309352517985,62,0.01393884892086331,141,0.03169964028776978,1.1370967741935485,1573,40,0.02542911633820725,301,41,0.1362126245847176,478,14,0.029288702928870293,22,1,0.045454545454545456
all,,,HIGH_FIVE,CARD.HIGH_FIVE,High Five,击掌,124,4448,0.02787769784172662,59,0.013264388489208634,66,0.014838129496402877,137,0.030800359712230215,1.1048387096774193,365,91,0.2493150684931507,54,12,0.2222222222222222,143,14,0.0979020979020979,6,1,0.16666666666666666
all,,,BARRICADE,CARD.BARRICADE,Barricade,壁垒,123,4448,0.027652877697841728,35,0.007868705035971223,88,0.019784172661870502,128,0.02877697841726619,1.0406504065040652,263,79,0.30038022813688214,18,6,0.3333333333333333,8,2,0.25,4,1,0.25
all,,,CREATIVE_AI,CARD.CREATIVE_AI,Creative AI,创造性AI,123,4448,0.027652877697841728,50,0.011241007194244604,75,0.016861510791366906,132,0.029676258992805755,1.0731707317073171,212,76,0.3584905660377358,16,7,0.4375,20,10,0.5,0,0,0.0
all,,,BOUNCING_FLASK,CARD.BOUNCING_FLASK,Bouncing Flask,弹跳药瓶,122,4448,0.027428057553956834,47,0.010566546762589928,83,0.01866007194244604,135,0.03035071942446043,1.1065573770491803,567,79,0.13932980599647266,95,19,0.2,167,13,0.07784431137724551,7,3,0.42857142857142855
all,,,HAZE,CARD.HAZE,Haze,迷雾,122,4448,0.027428057553956834,70,0.015737410071942445,59,0.013264388489208634,141,0.03169964028776978,1.1557377049180328,558,78,0.13978494623655913,104,24,0.23076923076923078,151,13,0.08609271523178808,9,1,0.1111111111111111
all,,,REAP,CARD.REAP,Reap,收割,122,4448,0.027428057553956834,64,0.014388489208633094,62,0.01393884892086331,137,0.030800359712230215,1.1229508196721312,957,90,0.09404388714733543,185,16,0.08648648648648649,244,11,0.045081967213114756,11,1,0.09090909090909091
all,,,FIEND_FIRE,CARD.FIEND_FIRE,Fiend Fire,恶魔之焰,121,4448,0.027203237410071943,70,0.015737410071942445,52,0.011690647482014389,134,0.03012589928057554,1.1074380165289257,264,93,0.3522727272727273,10,3,0.3,34,10,0.29411764705882354,5,0,0.0
all,,,METAMORPHOSIS,CARD.METAMORPHOSIS,Metamorphosis,羽化,121,4448,0.027203237410071943,73,0.01641187050359712,49,0.011016187050359711,127,0.028552158273381294,1.0495867768595042,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0
all,,,PROLONG,CARD.PROLONG,Prolong,延伸,120,4448,0.02697841726618705,35,0.007868705035971223,87,0.01955935251798561,175,0.03934352517985611,1.4583333333333333,0,0,0.0,3,1,0.3333333333333333,451,98,0.21729490022172948,63,47,0.746031746031746
all,,,BUNDLE_OF_JOY,CARD.BUNDLE_OF_JOY,Bundle of Joy,新生之喜,119,4448,0.02675359712230216,89,0.020008992805755396,36,0.008093525179856115,134,0.03012589928057554,1.1260504201680672,267,81,0.30337078651685395,18,7,0.3888888888888889,35,5,0.14285714285714285,3,0,0.0
all,,,WHIRLWIND,CARD.WHIRLWIND,Whirlwind,旋风斩,119,4448,0.02675359712230216,34,0.007643884892086331,86,0.01933453237410072,124,0.02787769784172662,1.0420168067226891,486,83,0.17078189300411523,72,19,0.2638888888888889,162,11,0.06790123456790123,10,2,0.2
all,,,JACKPOT,CARD.JACKPOT,Jackpot,大奖,118,4448,0.026528776978417268,22,0.0049460431654676255,96,0.02158273381294964,124,0.02787769784172662,1.0508474576271187,5,2,0.4,2,0,0.0,785,110,0.14012738853503184,26,3,0.11538461538461539
all,,,PARSE,CARD.PARSE,Parse,领会,118,4448,0.026528776978417268,64,0.014388489208633094,56,0.012589928057553957,131,0.029451438848920864,1.1101694915254237,333,62,0.18618618618618618,62,28,0.45161290322580644,125,21,0.168,4,3,0.75
all,,,GLASSWORK,CARD.GLASSWORK,Glasswork,玻璃工艺,117,4448,0.026303956834532374,91,0.02045863309352518,28,0.006294964028776978,126,0.028327338129496404,1.0769230769230769,372,86,0.23118279569892472,71,11,0.15492957746478872,132,14,0.10606060606060606,12,2,0.16666666666666666
all,,,ICE_LANCE,CARD.ICE_LANCE,Ice Lance,冰之长枪,117,4448,0.026303956834532374,94,0.021133093525179857,25,0.005620503597122302,125,0.02810251798561151,1.0683760683760684,237,72,0.3037974683544304,17,1,0.058823529411764705,38,5,0.13157894736842105,3,0,0.0
all,,,STORM,CARD.STORM,Storm,雷暴,117,4448,0.026303956834532374,50,0.011241007194244604,79,0.017760791366906475,184,0.04136690647482014,1.5726495726495726,396,64,0.16161616161616163,90,33,0.36666666666666664,279,41,0.14695340501792115,21,10,0.47619047619047616
all,,,SYNCHRONIZE,CARD.SYNCHRONIZE,Synchronize,同步,117,4448,0.026303956834532374,37,0.008318345323741008,85,0.019109712230215826,133,0.02990107913669065,1.1367521367521367,401,67,0.16708229426433915,76,35,0.4605263157894737,121,8,0.06611570247933884,11,6,0.5454545454545454
all,,,AUTOMATION,CARD.AUTOMATION,Automation,自动化,116,4448,0.026079136690647483,58,0.013039568345323741,61,0.013714028776978417,162,0.03642086330935252,1.396551724137931,1,1,1.0,1,1,1.0,465,84,0.18064516129032257,52,45,0.8653846153846154
all,,,IRON_WAVE,CARD.IRON_WAVE,Iron Wave,铁斩波,116,4448,0.026079136690647483,69,0.015512589928057555,54,0.012140287769784174,169,0.03799460431654676,1.456896551724138,1379,66,0.047860768672951415,220,25,0.11363636363636363,306,10,0.032679738562091505,16,5,0.3125
all,,,THUNDER,CARD.THUNDER,Thunder,雷霆,116,4448,0.026079136690647483,78,0.01753597122302158,46,0.010341726618705036,169,0.03799460431654676,1.456896551724138,423,80,0.18912529550827423,79,13,0.16455696202531644,242,25,0.10330578512396695,10,5,0.5
all,,,DISMANTLE,CARD.DISMANTLE,Dismantle,拆卸,114,4448,0.025629496402877698,68,0.015287769784172662,47,0.010566546762589928,123,0.027652877697841728,1.0789473684210527,447,76,0.17002237136465326,85,18,0.21176470588235294,177,8,0.04519774011299435,3,0,0.0
all,,,DOUBLE_ENERGY,CARD.DOUBLE_ENERGY,Double Energy,双倍能量,114,4448,0.025629496402877698,37,0.008318345323741008,80,0.017985611510791366,134,0.03012589928057554,1.1754385964912282,386,51,0.13212435233160622,63,33,0.5238095238095238,97,4,0.041237113402061855,11,7,0.6363636363636364
all,,,FUSION,CARD.FUSION,Fusion,聚变,114,4448,0.025629496402877698,62,0.01393884892086331,52,0.011690647482014389,118,0.026528776978417268,1.0350877192982457,381,57,0.14960629921259844,74,21,0.28378378378378377,116,11,0.09482758620689655,10,1,0.1
all,,,POISONED_STAB,CARD.POISONED_STAB,Poisoned Stab,带毒刺击,114,4448,0.025629496402877698,81,0.01821043165467626,40,0.008992805755395683,135,0.03035071942446043,1.1842105263157894,1616,82,0.050742574257425746,258,15,0.05813953488372093,555,16,0.02882882882882883,19,0,0.0
all,,,SPUR,CARD.SPUR,Spur,增生,114,4448,0.025629496402877698,44,0.009892086330935251,74,0.016636690647482015,132,0.029676258992805755,1.1578947368421053,335,70,0.208955223880597,70,32,0.45714285714285713,141,15,0.10638297872340426,5,3,0.6
all,,,CASCADE,CARD.CASCADE,Cascade,倾泻,113,4448,0.025404676258992807,29,0.006519784172661871,86,0.01933453237410072,128,0.02877697841726619,1.1327433628318584,252,73,0.2896825396825397,25,9,0.36,18,3,0.16666666666666666,8,1,0.125
all,,,FLATTEN,CARD.FLATTEN,Flatten,重压,113,4448,0.025404676258992807,91,0.02045863309352518,35,0.007868705035971223,157,0.03529676258992806,1.3893805309734513,979,97,0.09908069458631256,150,16,0.10666666666666667,260,10,0.038461538461538464,6,1,0.16666666666666666
all,,,HAND_TRICK,CARD.HAND_TRICK,Hand Trick,手上技法,113,4448,0.025404676258992807,75,0.016861510791366906,42,0.009442446043165468,129,0.02900179856115108,1.1415929203539823,583,59,0.10120068610634649,112,29,0.25892857142857145,165,9,0.05454545454545454,4,0,0.0
all,,,TEAR_ASUNDER,CARD.TEAR_ASUNDER,Tear Asunder,扯碎,113,4448,0.025404676258992807,64,0.014388489208633094,51,0.011465827338129496,120,0.02697841726618705,1.0619469026548674,268,75,0.2798507462686567,15,5,0.3333333333333333,36,7,0.19444444444444445,4,0,0.0
all,,,REANIMATE,CARD.REANIMATE,Reanimate,死者苏生,112,4448,0.025179856115107913,56,0.012589928057553957,59,0.013264388489208634,126,0.028327338129496404,1.125,183,77,0.4207650273224044,12,5,0.4166666666666667,20,8,0.4,0,0,0.0
all,,,NEOWS_FURY,CARD.NEOWS_FURY,Neow's Fury,涅奥之怒,111,4448,0.024955035971223023,55,0.012365107913669064,57,0.012814748201438849,114,0.025629496402877698,1.027027027027027,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0
all,,,SOLAR_STRIKE,CARD.SOLAR_STRIKE,Solar Strike,太阳打击,111,4448,0.024955035971223023,40,0.008992805755395683,75,0.016861510791366906,125,0.02810251798561151,1.1261261261261262,1346,67,0.04977711738484398,225,29,0.1288888888888889,412,12,0.02912621359223301,12,2,0.16666666666666666
all,,,EXPECT_A_FIGHT,CARD.EXPECT_A_FIGHT,Expect a Fight,跃跃欲试,110,4448,0.02473021582733813,41,0.009217625899280575,70,0.015737410071942445,119,0.02675359712230216,1.0818181818181818,486,55,0.11316872427983539,92,28,0.30434782608695654,163,11,0.06748466257668712,8,3,0.375
all,,,FISTICUFFS,CARD.FISTICUFFS,Fisticuffs,拳斗,110,4448,0.02473021582733813,82,0.01843525179856115,28,0.006294964028776978,159,0.03574640287769784,1.4454545454545455,4,0,0.0,1,0,0.0,496,82,0.16532258064516128,59,47,0.7966101694915254
all,,,HEGEMONY,CARD.HEGEMONY,Hegemony,霸权,110,4448,0.02473021582733813,41,0.009217625899280575,73,0.01641187050359712,123,0.027652877697841728,1.1181818181818182,475,62,0.13052631578947368,101,19,0.18811881188118812,219,9,0.0410958904109589,10,6,0.6
all,,,PULL_FROM_BELOW,CARD.PULL_FROM_BELOW,Pull from Below,亡魂牵引,108,4448,0.024280575539568347,49,0.011016187050359711,67,0.01506294964028777,126,0.028327338129496404,1.1666666666666667,358,62,0.17318435754189945,71,25,0.352112676056338,142,16,0.11267605633802817,6,2,0.3333333333333333
all,,,STOMP,CARD.STOMP,Stomp,踩踏,108,4448,0.024280575539568347,70,0.015737410071942445,40,0.008992805755395683,117,0.026303956834532374,1.0833333333333333,523,80,0.15296367112810708,100,19,0.19,183,11,0.060109289617486336,8,0,0.0
all,,,THE_HUNT,CARD.THE_HUNT,The Hunt,狩猎,107,4448,0.024055755395683453,83,0.01866007194244604,24,0.00539568345323741,116,0.026079136690647483,1.0841121495327102,296,77,0.26013513513513514,13,6,0.46153846153846156,43,6,0.13953488372093023,3,0,0.0
all,,,TRANSFIGURE,CARD.TRANSFIGURE,Transfigure,重构,107,4448,0.024055755395683453,34,0.007643884892086331,75,0.016861510791366906,115,0.02585431654676259,1.074766355140187,169,73,0.4319526627218935,5,3,0.6,14,3,0.21428571428571427,1,1,1.0
all,,,MAKE_IT_SO,CARD.MAKE_IT_SO,Make It So,如此甚好,105,4448,0.023606115107913668,75,0.016861510791366906,32,0.007194244604316547,116,0.026079136690647483,1.1047619047619048,264,70,0.26515151515151514,13,5,0.38461538461538464,19,6,0.3157894736842105,0,0,0.0
all,,,SHINING_STRIKE,CARD.SHINING_STRIKE,Shining Strike,明耀打击,105,4448,0.023606115107913668,76,0.0170863309352518,31,0.006969424460431655,112,0.025179856115107913,1.0666666666666667,424,61,0.14386792452830188,96,7,0.07291666666666667,203,19,0.09359605911330049,8,0,0.0
all,,,SHATTER,CARD.SHATTER,Shatter,打碎,103,4448,0.023156474820143883,75,0.016861510791366906,28,0.006294964028776978,108,0.024280575539568347,1.0485436893203883,230,71,0.30869565217391304,21,5,0.23809523809523808,24,4,0.16666666666666666,4,0,0.0
all,,,SHROUD,CARD.SHROUD,Shroud,厄运之衣,103,4448,0.023156474820143883,46,0.010341726618705036,63,0.014163669064748202,125,0.02810251798561151,1.2135922330097086,355,68,0.19154929577464788,73,20,0.273972602739726,249,34,0.13654618473895583,10,2,0.2
all,,,AGGRESSION,CARD.AGGRESSION,Aggression,好勇斗狠,102,4448,0.022931654676258992,52,0.011690647482014389,51,0.011465827338129496,118,0.026528776978417268,1.1568627450980393,285,76,0.26666666666666666,20,1,0.05,9,0,0.0,2,0,0.0
